,USERID,ORDERDATE,ORDERID,AMOUNTINFO
65785,52673,2018-10-06,4116393787,9.0
65786,67864,2018-10-06,4115966739,9.0
65787,69848,2018-10-06,4128816067,9.0
65788,117882,2018-10-06,4018049623,8.9
65789,57248,2018-10-06,4124773504,8.9
65790,63125,2018-10-06,4202853930,8.9
65791,159613,2018-10-06,4097462893,8.6
65792,103327,2018-10-06,4082738375,8.6
65794,52878,2018-10-06,4202869363,7.8
65795,113468,2018-10-06,4178604140,7.8
65796,91500,2018-10-06,4116731788,6.9
65798,115537,2018-10-06,4104398684,6.8
65799,133977,2018-10-06,4078405989,6.3
65801,75758,2018-10-06,4109658623,6.3
65802,98659,2018-10-06,4111893653,6.0
65803,85089,2018-10-06,4035071334,6.0
65804,154155,2018-10-06,4098045379,6.0
65805,69348,2018-10-06,4098087917,6.0
65806,61267,2018-10-06,4036226056,6.0
65807,78453,2018-10-06,4121347168,6.0
65808,131549,2018-10-06,4123652247,5.9
65809,93960,2018-10-06,4112181331,5.9
65813,60937,2018-10-07,4185197671,7699.0
65814,73822,2018-10-07,4197524221,4599.0
65815,105523,2018-10-07,4150501988,4399.0
65816,99012,2018-10-07,4190913569,4299.0
65817,162254,2018-10-07,4072541086,4199.0
65818,121272,2018-10-07,4192335481,4098.0
65819,66065,2018-10-07,4195434316,3999.0
65820,71586,2018-10-07,4202613958,3999.0
65821,153840,2018-10-07,4187655801,3999.0
65822,59476,2018-10-07,4202815067,3999.0
65823,64961,2018-10-07,4202275624,3999.0
65824,110664,2018-10-07,4190925668,3988.0
65825,62321,2018-10-07,4190497467,3926.0
65826,160510,2018-10-07,4191346635,3799.0
65828,101218,2018-10-07,3542812801,3699.0
65829,93611,2018-10-07,4196919585,3699.0
65831,116749,2018-10-07,4195817070,3699.0
65832,113109,2018-10-07,4194355346,3698.0
65833,152731,2018-10-07,4195638720,3666.0
65834,120174,2018-10-07,4202093503,3599.0
65835,124603,2018-10-07,4191753890,3598.0
65837,95028,2018-10-07,4196864771,3444.0
65838,60655,2018-10-07,4193081462,3399.0
65839,62391,2018-10-07,4195054774,3299.0
65840,123658,2018-10-07,4190913911,3218.0
65841,74304,2018-10-07,4197471804,3099.0
65842,94266,2018-10-07,4194795414,3099.0
65843,63131,2018-10-07,4202827598,2999.0
65844,114033,2018-10-07,4200630493,2999.0
65845,85623,2018-10-07,4184975555,2999.0
65846,127822,2018-10-07,4193797004,2999.0
65847,163080,2018-10-07,4198674851,2799.0
65848,136934,2018-10-07,4191179276,2727.0
65850,116483,2018-10-07,4194062781,2599.0
65851,139889,2018-10-07,4197430532,2586.0
65852,161790,2018-10-07,4193449428,2499.0
65853,105254,2018-10-07,4192651371,2488.0
65854,75169,2018-10-07,4131717462,2488.0
65855,71829,2018-10-07,4193966679,2468.0
65856,72685,2018-10-07,4201998374,2299.0
65857,142779,2018-10-07,4196622462,2299.0
65858,134563,2018-10-07,4199228956,2299.0
65859,81606,2018-10-07,4198315543,2278.0
65860,73577,2018-10-07,4196491649,2199.0
65861,79313,2018-10-07,4201594503,2099.0
65862,78145,2018-10-07,4190623268,1999.0
65863,96950,2018-10-07,4196884285,1988.0
65864,66361,2018-10-07,4197609112,1899.0
65865,84482,2018-10-07,4191303634,1888.0
65867,122049,2018-10-07,4198084287,1799.0
65868,103581,2018-10-07,4185173923,1788.0
65869,89291,2018-10-07,4191869409,1599.0
65871,152349,2018-10-07,4202641558,1499.0
65872,143836,2018-10-07,4182820738,1378.0
65873,153546,2018-10-07,4202956826,1329.0
65874,107629,2018-10-07,4005186366,999.0
65875,51999,2018-10-07,4192132152,999.0
65877,145145,2018-10-07,4192437144,899.0
65878,122740,2018-10-07,4194266070,899.0
65879,61738,2018-10-07,3830479549,888.0
65880,66547,2018-10-07,3986280305,850.0
65881,124641,2018-10-07,4185173706,799.0
65882,64197,2018-10-07,4031939679,798.0
65883,162437,2018-10-07,4199126621,499.0
65884,67189,2018-10-07,4195814685,458.0
65885,53334,2018-10-07,4195560959,439.0
65886,83322,2018-10-07,4196792834,429.0
65887,85580,2018-10-07,4201027422,399.0
65888,107828,2018-10-07,4199165950,398.0
65889,122367,2018-10-07,4191913968,368.0
65890,142935,2018-10-07,4192251289,321.0
65891,153660,2018-10-07,4198160425,299.0
65892,150057,2018-10-07,4197255537,298.0
65893,85622,2018-10-07,4193125652,289.0
65894,156076,2018-10-07,4173359748,249.0
65895,136231,2018-10-07,4163600086,238.0
65896,136525,2018-10-07,4169508988,229.0
65897,102761,2018-10-07,4199099553,218.0
65898,70246,2018-10-07,4195913704,199.0
65900,139836,2018-10-07,4201987598,189.0
65901,54831,2018-10-07,4194635784,189.0
65902,99011,2018-10-07,4198011741,188.0
65903,95783,2018-10-07,4194086387,188.0
65905,162743,2018-10-07,4190169845,149.0
65906,56592,2018-10-07,3931349931,149.0
65908,81046,2018-10-07,3786193818,138.0
65909,90550,2018-10-07,4158889326,128.0
65911,73377,2018-10-07,4191239832,126.0
65912,151347,2018-10-07,4197164403,119.0
65913,164969,2018-10-07,4190698693,118.0
65915,113435,2018-10-07,4202446535,108.0
65916,91473,2018-10-07,4198238436,108.0
65919,123002,2018-10-07,4192879504,99.0
65920,96098,2018-10-07,4195012657,99.0
65921,85647,2018-10-07,4031675849,99.0
65922,92346,2018-10-07,4192243864,99.0
65923,128077,2018-10-07,4198307436,99.0
65924,78344,2018-10-07,4193721898,99.0
65926,156919,2018-10-07,4187469806,89.0
65927,158033,2018-10-07,4191796932,89.0
65928,111009,2018-10-07,4190203854,89.0
65929,134440,2018-10-07,4195651801,79.0
65930,102065,2018-10-07,4201482523,79.0
65931,127822,2018-10-07,4199617818,79.0
65932,72943,2018-10-07,4191164552,79.0
65933,140497,2018-10-07,4199127929,75.0
65935,60059,2018-10-07,4187856135,69.0
65936,154388,2018-10-07,4200164251,69.0
65940,135325,2018-10-07,4195118297,59.9
65942,73495,2018-10-07,4191786708,59.0
65943,53146,2018-10-07,3828367580,59.0
65944,130817,2018-10-07,4200570042,59.0
65945,152668,2018-10-07,4191492225,59.0
65946,157262,2018-10-07,4171149789,59.0
65947,116054,2018-10-07,4193123639,59.0
65948,86616,2018-10-07,4195300291,59.0
65949,129376,2018-10-07,4150374137,59.0
65950,88906,2018-10-07,4190229108,59.0
65952,96694,2018-10-07,4202505854,59.0
65954,81792,2018-10-07,4138047683,58.0
65955,146163,2018-10-07,4196812163,55.0
65957,123288,2018-10-07,4198227968,54.0
65958,102342,2018-10-07,3730323570,51.0
65959,52748,2018-10-07,4094652907,49.9
65960,76535,2018-10-07,4038284919,49.0
65963,122029,2018-10-07,4193515624,49.0
65964,150743,2018-10-07,4203117690,49.0
65965,112868,2018-10-07,4202608644,49.0
65966,107924,2018-10-07,4191121649,49.0
65967,158098,2018-10-07,4077025053,46.9
65969,115568,2018-10-07,4188799188,44.9
65972,69653,2018-10-07,4155824259,39.9
65973,68875,2018-10-07,4192181871,39.0
65974,113805,2018-10-07,4192708443,39.0
65975,104075,2018-10-07,4171544846,39.0
65977,123814,2018-10-07,4195455586,34.9
65979,107637,2018-10-07,3993093144,31.0
65980,146397,2018-10-07,4117082059,31.0
65981,143189,2018-10-07,4178821099,29.9
65982,70405,2018-10-07,4116903158,29.0
65983,127142,2018-10-07,4200316363,29.0
65985,53995,2018-10-07,4039112380,29.0
65986,139810,2018-10-07,4192360482,29.0
65987,71212,2018-10-07,4171540712,29.0
65988,75411,2018-10-07,4199389925,29.0
65989,75606,2018-10-07,4191769639,29.0
65991,82712,2018-10-07,4195505951,26.9
65992,104190,2018-10-07,4191772695,26.9
65994,138360,2018-10-07,4136020514,25.0
65997,84053,2018-10-07,4191777289,21.9
65998,111595,2018-10-07,4192146083,19.9
65999,86565,2018-10-07,4195887451,19.9
66000,52847,2018-10-07,3830719273,19.9
66001,144944,2018-10-07,4192168168,19.9
66002,154037,2018-10-07,4201909684,19.9
66003,114370,2018-10-07,4200113924,19.0
66004,131357,2018-10-07,4191275163,18.9
66005,88402,2018-10-07,4196810542,18.8
66007,73648,2018-10-07,4200302662,17.9
66008,86677,2018-10-07,4201128838,17.9
66009,156576,2018-10-07,4187726528,16.9
66010,60192,2018-10-07,4178705408,16.5
66012,52726,2018-10-07,4198858404,15.9
66013,156706,2018-10-07,4197185390,15.9
66014,156586,2018-10-07,4156629413,15.0
66015,132918,2018-10-07,4107687102,15.0
66016,159468,2018-10-07,4115197290,14.7
66017,68095,2018-10-07,4188317739,13.8
66018,65708,2018-10-07,4107344371,12.9
66020,113584,2018-10-07,4104692013,12.0
66021,83413,2018-10-07,4107156102,11.9
66023,109464,2018-10-07,4117033985,11.9
66024,146652,2018-10-07,4082822075,11.9
66025,76622,2018-10-07,4119012175,11.9
66026,75064,2018-10-07,4096851650,11.0
66027,103050,2018-10-07,4090009759,10.9
66028,125344,2018-10-07,3949719909,10.9
66029,158463,2018-10-07,4036567053,9.9
66030,77247,2018-10-07,4118057207,9.9
66031,57346,2018-10-07,4145767069,9.9
66032,88225,2018-10-07,3983183931,9.9
66033,111518,2018-10-07,4180162445,9.9
66034,145565,2018-10-07,4192198833,9.9
66035,156628,2018-10-07,4106183931,9.9
66036,102045,2018-10-07,4107629305,9.9
66037,141708,2018-10-07,4104711950,9.9
66038,85846,2018-10-07,4071936089,9.9
66039,110268,2018-10-07,4101642342,9.9
66040,151941,2018-10-07,4176993051,9.9
66041,163030,2018-10-07,4192024657,9.9
66042,71717,2018-10-07,4106498973,9.9
66043,81990,2018-10-07,4116277681,9.9
66044,52367,2018-10-07,3979852518,9.9
66045,88850,2018-10-07,4192458086,9.9
66046,152375,2018-10-07,3979434237,9.9
66047,109813,2018-10-07,4172985906,9.9
66049,128233,2018-10-07,4193575131,9.9
66050,65604,2018-10-07,4097285576,9.9
66051,60230,2018-10-07,4097712503,9.0
66052,65324,2018-10-07,4194532581,9.0
66053,141023,2018-10-07,4101047432,8.9
66054,122422,2018-10-07,4110634199,8.9
66055,98106,2018-10-07,4117411641,8.9
66056,131324,2018-10-07,4049722969,8.9
66057,60506,2018-10-07,4127654335,8.6
66058,55979,2018-10-07,4200066319,6.9
66059,52378,2018-10-07,4076053173,6.8
66060,52196,2018-10-07,4111613065,6.8
66061,159579,2018-10-07,4020562379,6.8
66062,115853,2018-10-07,4096888533,6.3
66063,77434,2018-10-07,4072710006,6.3
66064,131472,2018-10-07,4148350253,6.3
66065,101973,2018-10-07,4117016374,6.3
66066,113390,2018-10-07,4107258489,6.3
66067,102316,2018-10-07,4107294730,6.3
66068,144988,2018-10-07,4107845043,6.3
66069,138572,2018-10-07,4083030114,6.3
66070,95160,2018-10-07,4120358717,6.0
66071,116299,2018-10-07,4146310422,6.0
66072,51668,2018-10-07,4097199978,6.0
66073,106828,2018-10-07,4118529419,5.9
66074,108245,2018-10-07,4112355381,3.9
66075,126833,2018-10-07,4165105344,2.9
66076,156487,2018-10-07,4067497765,2.9
66079,67939,2018-10-08,4194914120,6899.0
66080,92065,2018-10-08,3958082091,5899.0
66081,59594,2018-10-08,4199056925,5899.0
66082,94461,2018-10-08,4192544023,5299.0
66083,155412,2018-10-08,4196690458,5299.0
66084,153778,2018-10-08,4180290978,4729.0
66087,119764,2018-10-08,4192137135,4199.0
66088,127892,2018-10-08,4195573242,3999.0
66089,154393,2018-10-08,4191803302,3999.0
66090,161943,2018-10-08,4197980349,3999.0
66091,104259,2018-10-08,4202721889,3899.0
66092,110326,2018-10-08,4193538829,3799.0
66093,59327,2018-10-08,4191329029,3799.0
66094,128200,2018-10-08,3898246762,3688.0
66095,163780,2018-10-08,4202660735,3599.0
66096,160420,2018-10-08,4202275102,3599.0
66097,74770,2018-10-08,4196029231,3599.0
66098,125749,2018-10-08,4195529015,3599.0
66099,163533,2018-10-08,4198229387,3499.0
66100,146537,2018-10-08,4197215621,3499.0
66101,154956,2018-10-08,4190463424,3444.0
66102,114967,2018-10-08,4193244424,3399.0
66103,133829,2018-10-08,4191868811,3386.0
66104,164037,2018-10-08,4192940457,3099.0
66105,56932,2018-10-08,4200976014,3099.0
66106,53309,2018-10-08,4191050944,3099.0
66107,133460,2018-10-08,4173725039,2899.0
66108,98573,2018-10-08,4202628775,2799.0
66109,53016,2018-10-08,4203131996,2688.0
66110,162896,2018-10-08,4185173193,2599.0
66111,67795,2018-10-08,4200707821,2599.0
66112,70078,2018-10-08,4192656512,2599.0
66114,104075,2018-10-08,4198230616,2499.0
66115,104007,2018-10-08,4178173209,2499.0
66116,95088,2018-10-08,4202048837,2429.0
66117,74910,2018-10-08,4000502839,2366.0
66118,97532,2018-10-08,4194651245,2319.0
66119,53990,2018-10-08,4200097556,2299.0
66120,111748,2018-10-08,4199509194,2099.0
66121,128131,2018-10-08,4191280001,1999.0
66122,62719,2018-10-08,4196354049,1999.0
66123,119245,2018-10-08,3542403323,1899.0
66124,62435,2018-10-08,4195567744,1899.0
66125,81761,2018-10-08,3848629699,1899.0
66126,138176,2018-10-08,4202700880,1889.0
66127,76642,2018-10-08,4194093943,1888.0
66128,138074,2018-10-08,4197241819,1780.0
66130,137794,2018-10-08,4192345256,1599.0
66133,143493,2018-10-08,4203116984,1448.0
66134,154158,2018-10-08,4195086988,1399.0
66135,110295,2018-10-08,4202232336,1399.0
66136,128238,2018-10-08,4149117549,1390.0
66137,103594,2018-10-08,4202811696,1329.0
66138,98041,2018-10-08,4192218778,1299.0
66139,148708,2018-10-08,4202064634,1299.0
66140,53628,2018-10-08,4197947053,1297.0
66141,101595,2018-10-08,4195134483,1268.0
66142,94334,2018-10-08,4197613588,1198.0
66143,88522,2018-10-08,4198543721,1188.0
66144,127037,2018-10-08,4197558580,1099.0
66145,118007,2018-10-08,4193330745,1099.0
66146,75163,2018-10-08,4202769100,989.0
66147,63082,2018-10-08,4110059969,988.0
66148,162305,2018-10-08,4193795059,929.0
66150,158875,2018-10-08,4194071776,799.0
66152,158253,2018-10-08,4169763926,799.0
66153,161364,2018-10-08,4191674179,798.0
66154,155480,2018-10-08,4197904089,668.0
66155,126992,2018-10-08,4194483268,589.0
66156,88469,2018-10-08,4163595274,576.0
66157,63488,2018-10-08,4173005901,538.0
66158,84345,2018-10-08,4190924768,499.0
66159,141830,2018-10-08,3980591633,429.0
66160,103845,2018-10-08,3996407180,399.0
66161,107112,2018-10-08,4191993462,345.0
66162,55543,2018-10-08,4199211173,318.0
66163,132472,2018-10-08,3595193770,299.0
66165,58742,2018-10-08,4191216080,289.0
66166,142368,2018-10-08,4192628499,279.0
66167,142274,2018-10-08,4202585408,269.0
66168,117672,2018-10-08,3604883885,259.0
66169,73571,2018-10-08,4199210766,258.0
66170,62780,2018-10-08,4202434187,249.0
66171,93406,2018-10-08,4120127373,229.0
66172,123081,2018-10-08,4195276333,225.0
66173,124644,2018-10-08,4197636465,219.0
66174,99337,2018-10-08,4129981388,218.0
66175,156444,2018-10-08,4197645061,209.0
66176,53210,2018-10-08,4197717772,199.0
66177,112067,2018-10-08,4195743695,199.0
66178,88755,2018-10-08,4195546405,199.0
66179,95831,2018-10-08,4197964806,199.0
66180,142467,2018-10-08,4195853018,199.0
66181,75591,2018-10-08,3512583638,189.0
66182,141768,2018-10-08,4194318494,179.0
66183,56329,2018-10-08,3542869854,169.0
66184,116613,2018-10-08,4193183124,169.0
66185,124631,2018-10-08,4104589221,163.0
66186,99602,2018-10-08,4202644152,159.0
66187,151270,2018-10-08,4193121219,158.0
66189,137470,2018-10-08,4176006281,149.0
66190,146798,2018-10-08,4119670989,138.0
66191,158245,2018-10-08,3638764782,138.0
66192,106831,2018-10-08,4182355280,129.0
66193,82806,2018-10-08,4192802298,128.0
66194,150572,2018-10-08,4138534572,122.0
66196,139665,2018-10-08,4189146053,119.0
66197,131442,2018-10-08,4199539338,119.0
66198,163953,2018-10-08,4194064759,118.0
66200,58964,2018-10-08,4202412453,109.0
66201,97331,2018-10-08,4200410509,109.0
66202,128574,2018-10-08,4199459896,109.0
66203,52874,2018-10-08,4201956095,99.9
66204,139179,2018-10-08,4201467185,99.0
66205,98450,2018-10-08,4199225389,99.0
66206,69965,2018-10-08,4201825854,99.0
66207,59819,2018-10-08,3532563968,99.0
66208,80617,2018-10-08,4130495086,99.0
66210,157763,2018-10-08,4178167344,89.9
66211,88037,2018-10-08,4198178777,89.0
66213,118191,2018-10-08,4194054420,88.0
66214,121242,2018-10-08,4194081328,88.0
66215,75824,2018-10-08,4128332924,88.0
66217,58312,2018-10-08,4196314874,79.0
66218,164875,2018-10-08,4200801247,79.0
66219,62431,2018-10-08,4198393522,79.0
66220,128182,2018-10-08,4198616808,78.9
66221,68733,2018-10-08,4195780938,69.0
66222,79187,2018-10-08,3785507245,69.0
66223,148544,2018-10-08,4195853595,69.0
66224,109083,2018-10-08,4183686329,69.0
66227,97846,2018-10-08,4197048147,59.9
66228,85768,2018-10-08,3982620478,59.0
66229,136966,2018-10-08,4194711062,59.0
66230,67142,2018-10-08,4194555236,59.0
66231,156704,2018-10-08,4193173591,59.0
66232,58039,2018-10-08,4158739946,59.0
66233,153862,2018-10-08,4192353635,59.0
66234,89646,2018-10-08,4196437614,59.0
66235,108247,2018-10-08,4190929287,59.0
66236,156270,2018-10-08,4186746473,55.0
66237,53854,2018-10-08,4197809188,55.0
66239,104445,2018-10-08,4178204158,51.0
66240,151343,2018-10-08,4201893986,50.0
66241,103204,2018-10-08,4079528143,49.0
66242,105784,2018-10-08,3526600207,49.0
66243,137905,2018-10-08,4194820428,49.0
66244,92016,2018-10-08,4191157130,49.0
66245,88813,2018-10-08,4199540141,49.0
66249,111840,2018-10-08,4165670995,41.9
66250,105200,2018-10-08,4195851853,39.9
66251,99615,2018-10-08,4191182994,39.9
66252,149211,2018-10-08,4200610976,39.0
66253,105333,2018-10-08,4194101804,39.0
66254,113044,2018-10-08,3781814366,39.0
66256,134605,2018-10-08,4194986410,38.0
66259,58075,2018-10-08,4202233354,35.8
66261,61949,2018-10-08,4189615423,33.8
66262,102526,2018-10-08,4162246925,31.0
66264,86209,2018-10-08,4199686808,29.9
66265,88603,2018-10-08,4191753016,29.9
66266,110424,2018-10-08,4192186263,29.9
66267,78366,2018-10-08,4173939827,29.0
66268,148585,2018-10-08,4197221163,29.0
66269,81738,2018-10-08,4191525817,29.0
66270,112492,2018-10-08,4191561427,29.0
66273,78505,2018-10-08,4099607449,23.9
66274,121972,2018-10-08,4194339040,19.9
66275,110976,2018-10-08,4190926464,19.9
66276,135768,2018-10-08,3980550609,19.0
66278,110162,2018-10-08,4154180473,19.0
66279,104860,2018-10-08,4184093629,19.0
66280,55738,2018-10-08,4198300095,19.0
66281,131229,2018-10-08,4098459014,19.0
66282,99459,2018-10-08,4195412271,18.9
66283,65673,2018-10-08,4111770575,18.0
66284,73092,2018-10-08,4117118850,16.6
66285,65163,2018-10-08,4117460912,15.5
66286,66150,2018-10-08,3956967332,15.0
66287,108900,2018-10-08,4108185864,15.0
66288,75173,2018-10-08,4202833429,14.9
66289,133480,2018-10-08,4071689151,14.8
66290,111321,2018-10-08,4099062291,14.0
66292,107758,2018-10-08,4106875729,13.9
66293,120370,2018-10-08,4149317138,13.9
66294,109773,2018-10-08,4180140874,13.9
66295,73794,2018-10-08,4037827331,13.9
66297,62962,2018-10-08,4191190966,11.9
66298,106269,2018-10-08,4079612766,10.9
66299,110116,2018-10-08,4115063582,10.9
66300,89872,2018-10-08,4078463122,10.9
66301,131383,2018-10-08,4087163399,10.9
66302,155063,2018-10-08,4125462744,10.9
66303,149013,2018-10-08,4101867223,10.9
66304,143842,2018-10-08,4106866944,10.9
66305,140502,2018-10-08,4029360343,10.0
66306,67310,2018-10-08,4160460930,9.9
66307,142095,2018-10-08,4201801001,9.9
66308,156055,2018-10-08,4097712609,9.9
66309,160389,2018-10-08,4136269921,9.9
66310,68525,2018-10-08,4140323779,9.9
66311,124015,2018-10-08,4104244151,9.9
66312,121006,2018-10-08,4081787793,9.9
66313,101965,2018-10-08,4075132090,9.8
66314,123853,2018-10-08,4191313612,9.0
66315,104595,2018-10-08,4194612150,9.0
66316,95445,2018-10-08,4194875770,9.0
66317,149480,2018-10-08,4194458144,9.0
66318,85455,2018-10-08,4194898906,9.0
66319,100665,2018-10-08,4097397271,8.9
66320,133505,2018-10-08,4201108481,8.9
66321,124377,2018-10-08,4134516663,8.9
66322,65042,2018-10-08,4105830434,8.9
66323,133175,2018-10-08,4139858185,8.9
66325,74932,2018-10-08,4049001475,7.9
66326,120251,2018-10-08,4109082354,7.9
66327,114534,2018-10-08,4121462862,7.7
66328,53238,2018-10-08,4166733426,6.8
66329,111218,2018-10-08,4130898464,6.8
66330,65666,2018-10-08,4134516690,6.3
66331,110311,2018-10-08,4109081164,6.3
66332,123677,2018-10-08,4109985739,6.3
66333,90579,2018-10-08,4150547453,6.3
66334,124511,2018-10-08,4023756809,6.0
66335,145583,2018-10-08,3982553097,6.0
66336,67047,2018-10-08,3983606868,6.0
66337,107659,2018-10-08,4148388800,6.0
66338,116823,2018-10-08,3982799590,5.9
66339,81583,2018-10-08,4163981003,5.9
66340,98742,2018-10-08,4021677760,3.9
66341,116078,2018-10-08,4123448156,2.9
66346,144705,2018-10-09,4197469545,6188.0
66347,95566,2018-10-09,4189197488,5388.0
66350,66857,2018-10-09,4196789140,4299.0
66351,134414,2018-10-09,4027557083,4198.0
66352,73482,2018-10-09,4195707503,3999.0
66353,159662,2018-10-09,4192056053,3999.0
66354,117033,2018-10-09,4197511962,3999.0
66355,126692,2018-10-09,4197793188,3999.0
66357,58107,2018-10-09,4190940254,3499.0
66358,71211,2018-10-09,4190463494,3386.0
66359,101338,2018-10-09,4191077681,3299.0
66360,125865,2018-10-09,4192484392,3288.0
66362,67386,2018-10-09,4201384951,3139.0
66363,63078,2018-10-09,4198265411,3099.0
66364,152897,2018-10-09,4198021045,2999.0
66365,96548,2018-10-09,4196144308,2999.0
66367,130634,2018-10-09,4193412043,2599.0
66368,117338,2018-10-09,4196646045,2599.0
66369,62158,2018-10-09,4110844988,2586.0
66370,82083,2018-10-09,4185070389,2366.0
